Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss
42300,28,222,3384.107142857143,145.1739285714281,11.5,6.25,125.60714285714286,90.28571428571428,34.17857142857143,38.57142857142857
42350,28,222,3434.107142857143,143.74535714285662,11.5,6.25,125.60714285714286,90.28571428571428,34.17857142857143,38.57142857142857
42400,28,222,3484.107142857143,139.39964285714274,11.5,6.25,125.60714285714286,90.28571428571428,34.17857142857143,38.57142857142857
42450,28,222,3534.107142857143,138.81035714285662,11.5,6.25,125.60714285714286,90.28571428571428,34.17857142857143,38.57142857142857
42500,27,223,3179.481481481481,141.71851851851775,11.518518518518519,6.296296296296298,125.11111111111113,89.96296296296295,34.25925925925926,38.555555555555564
42550,26,224,3332.0,154.7892307692299,11.461538461538463,6.346153846153847,123.84615384615385,90.0,34.346153846153854,38.42307692307692
42600,26,224,3382.0,151.74538461538395,11.461538461538463,6.346153846153847,123.84615384615385,90.0,34.346153846153854,38.42307692307692
42650,26,224,3432.0,151.42076923076854,11.461538461538463,6.346153846153847,123.84615384615385,90.0,34.346153846153854,38.42307692307692
42700,26,224,3482.0,149.40269230769155,11.461538461538463,6.346153846153847,123.84615384615385,90.0,34.346153846153854,38.42307692307692
42750,26,224,3532.0,142.0838461538454,11.461538461538463,6.346153846153847,123.84615384615385,90.0,34.346153846153854,38.42307692307692
42800,25,225,3652.8,144.94119999999901,11.48,6.4,123.24,88.64,34.56,38.28
42850,25,225,3702.8,150.26559999999938,11.48,6.4,123.24,88.64,34.56,38.28
42900,25,225,3752.8,151.92239999999913,11.48,6.4,123.24,88.64,34.56,38.28
42950,25,225,3802.8,145.79119999999978,11.48,6.4,123.24,88.64,34.56,38.28
43000,29,226,3289.0,144.8679310344827,11.344827586206893,6.413793103448277,122.24137931034485,90.93103448275862,34.27586206896552,38.3448275862069
43050,29,226,3339.0,155.0603448275861,11.344827586206893,6.413793103448277,122.24137931034485,90.93103448275862,34.27586206896552,38.3448275862069
43100,29,226,3389.0,148.02724137931014,11.344827586206893,6.413793103448277,122.24137931034485,90.93103448275862,34.27586206896552,38.3448275862069
43150,28,227,3520.285714285714,150.60964285714272,11.357142857142858,6.428571428571429,122.5,91.71428571428572,33.892857142857146,38.5
43200,28,227,3570.285714285714,145.59321428571408,11.357142857142858,6.428571428571429,122.5,91.71428571428572,33.892857142857146,38.5
43250,28,227,3620.285714285714,141.66107142857118,11.357142857142858,6.428571428571429,122.5,91.71428571428572,33.892857142857146,38.5
43300,28,227,3670.285714285714,140.52499999999972,11.357142857142858,6.428571428571429,122.5,91.71428571428572,33.892857142857146,38.5
43350,28,227,3720.285714285714,138.3328571428568,11.357142857142858,6.428571428571429,122.5,91.71428571428572,33.892857142857146,38.5
43400,28,227,3770.285714285714,135.0721428571426,11.357142857142858,6.428571428571429,122.5,91.71428571428572,33.892857142857146,38.5
43450,28,227,3820.285714285714,133.8742857142854,11.357142857142858,6.428571428571429,122.5,91.71428571428572,33.892857142857146,38.5
43500,28,227,3870.285714285714,136.21999999999946,11.357142857142858,6.428571428571429,122.5,91.71428571428572,33.892857142857146,38.5
43550,28,227,3920.285714285714,144.16571428571365,11.357142857142858,6.428571428571429,122.5,91.71428571428572,33.892857142857146,38.5
43600,28,227,3970.285714285714,142.26214285714215,11.357142857142858,6.428571428571429,122.5,91.71428571428572,33.892857142857146,38.5
43650,28,227,4020.285714285714,143.2257142857134,11.357142857142858,6.428571428571429,122.5,91.71428571428572,33.892857142857146,38.5
43700,26,229,4136.153846153846,150.91961538461368,11.384615384615385,6.461538461538463,122.80769230769229,92.34615384615385,33.846153846153854,38.653846153846146
43750,26,229,4186.153846153846,146.71038461538285,11.384615384615385,6.461538461538463,122.80769230769229,92.34615384615385,33.846153846153854,38.653846153846146
43800,25,230,4253.08,153.21319999999898,11.32,6.4,122.16,93.48,33.92,38.6
43850,25,230,4303.08,154.87319999999897,11.32,6.4,122.16,93.48,33.92,38.6
43900,25,230,4353.08,150.39359999999888,11.32,6.4,122.16,93.48,33.92,38.6
43950,25,230,4403.08,147.34559999999894,11.32,6.4,122.16,93.48,33.92,38.6
44000,36,230,3096.6111111111113,138.248055555555,11.527777777777779,6.333333333333332,122.16666666666669,91.5,34.05555555555556,38.5
44050,36,230,3146.6111111111113,140.65305555555472,11.527777777777779,6.333333333333332,122.16666666666669,91.5,34.05555555555556,38.5
44100,36,230,3196.6111111111113,136.10249999999908,11.527777777777779,6.333333333333332,122.16666666666669,91.5,34.05555555555556,38.5
44150,36,230,3246.6111111111113,128.5874999999991,11.527777777777779,6.333333333333332,122.16666666666669,91.5,34.05555555555556,38.5
44200,36,230,3296.6111111111113,122.11361111111022,11.527777777777779,6.333333333333332,122.16666666666669,91.5,34.05555555555556,38.5
44250,35,231,3320.457142857143,122.86142857142748,11.542857142857144,6.371428571428571,121.14285714285714,91.28571428571428,34.114285714285714,38.42857142857143
44300,33,233,3373.9696969696975,126.96727272727202,11.575757575757574,6.424242424242424,120.8181818181818,91.15151515151516,33.84848484848485,38.48484848484848
44350,33,233,3423.9696969696975,121.05818181818108,11.575757575757574,6.424242424242424,120.8181818181818,91.15151515151516,33.84848484848485,38.48484848484848
44400,33,233,3473.9696969696975,121.93696969696892,11.575757575757574,6.424242424242424,120.8181818181818,91.15151515151516,33.84848484848485,38.48484848484848
44450,32,234,3619.625,121.97999999999914,11.59375,6.46875,119.65625,91.34375,33.90625,38.46875
44500,32,234,3669.625,117.46062499999913,11.59375,6.46875,119.65625,91.34375,33.90625,38.46875
44550,32,234,3719.625,115.75906249999906,11.59375,6.46875,119.65625,91.34375,33.90625,38.46875
44600,32,234,3769.625,112.72062499999966,11.59375,6.46875,119.65625,91.34375,33.90625,38.46875
44650,32,234,3819.625,111.94093749999969,11.59375,6.46875,119.65625,91.34375,33.90625,38.46875
44700,31,235,3745.6129032258063,112.46612903225832,11.612903225806454,6.483870967741934,119.93548387096773,91.58064516129032,33.54838709677419,38.548387096774185
44750,30,236,3796.733333333333,115.39166666666702,11.633333333333333,6.533333333333332,119.7,90.7,33.6,38.5
44800,28,238,4063.392857142857,119.51928571428627,11.642857142857142,6.642857142857142,119.17857142857143,89.82142857142857,33.714285714285715,38.464285714285715
44850,28,238,4113.392857142857,123.28714285714335,11.642857142857142,6.642857142857142,119.17857142857143,89.82142857142857,33.714285714285715,38.464285714285715
44900,26,240,4182.692307692308,129.48653846153903,11.615384615384615,6.6923076923076925,118.1153846153846,89.15384615384615,34.153846153846146,38.307692307692314
44950,25,241,4363.48,130.41040000000052,11.64,6.72,119.08,89.0,34.24,38.44
45000,29,243,3393.1379310344832,135.40310344827606,11.413793103448276,6.827586206896553,116.82758620689656,88.17241379310344,35.827586206896555,38.06896551724138
45050,29,243,3443.1379310344832,138.99344827586225,11.413793103448276,6.827586206896553,116.82758620689656,88.17241379310344,35.827586206896555,38.06896551724138
45100,29,243,3493.1379310344832,135.6686206896553,11.413793103448276,6.827586206896553,116.82758620689656,88.17241379310344,35.827586206896555,38.06896551724138
45150,29,243,3543.1379310344832,133.6134482758621,11.413793103448276,6.827586206896553,116.82758620689656,88.17241379310344,35.827586206896555,38.06896551724138
45200,28,244,3678.142857142857,134.66249999999962,11.321428571428573,6.857142857142858,116.89285714285714,88.32142857142857,35.5,38.035714285714285
45250,28,244,3728.142857142857,133.9974999999994,11.321428571428573,6.857142857142858,116.89285714285714,88.32142857142857,35.5,38.035714285714285
45300,26,246,3929.307692307693,144.70846153846034,11.269230769230768,6.730769230769232,116.23076923076924,88.65384615384615,35.46153846153846,37.846153846153854
45350,26,246,3979.307692307693,141.11692307692218,11.269230769230768,6.730769230769232,116.23076923076924,88.65384615384615,35.46153846153846,37.846153846153854
45400,26,246,4029.307692307693,135.6884615384607,11.269230769230768,6.730769230769232,116.23076923076924,88.65384615384615,35.46153846153846,37.846153846153854
45450,26,246,4079.307692307693,137.96307692307622,11.269230769230768,6.730769230769232,116.23076923076924,88.65384615384615,35.46153846153846,37.846153846153854
45500,26,246,4129.307692307692,140.0553846153843,11.269230769230768,6.730769230769232,116.23076923076924,88.65384615384615,35.46153846153846,37.846153846153854
45550,26,246,4179.307692307692,143.03269230769223,11.269230769230768,6.730769230769232,116.23076923076924,88.65384615384615,35.46153846153846,37.846153846153854
45600,25,247,4213.96,146.05440000000056,11.28,6.76,116.28,88.84,35.08,37.92
45650,25,247,4263.96,148.01040000000066,11.28,6.76,116.28,88.84,35.08,37.92
45700,24,248,4464.0,148.57500000000078,11.291666666666664,6.791666666666668,116.33333333333331,89.04166666666669,34.458333333333336,38.0
45750,23,249,4676.95652173913,158.32826086956587,11.304347826086955,6.7391304347826075,116.52173913043478,89.3913043478261,34.52173913043478,38.0
45800,23,249,4726.95652173913,157.46130434782714,11.304347826086955,6.7391304347826075,116.52173913043478,89.3913043478261,34.52173913043478,38.0
45850,23,249,4776.95652173913,156.49347826087066,11.304347826086955,6.7391304347826075,116.52173913043478,89.3913043478261,34.52173913043478,38.0
45900,23,249,4826.95652173913,158.80086956521808,11.304347826086955,6.7391304347826075,116.52173913043478,89.3913043478261,34.52173913043478,38.0
45950,23,249,4876.95652173913,162.19391304347857,11.304347826086955,6.7391304347826075,116.52173913043478,89.3913043478261,34.52173913043478,38.0
46000,30,249,3780.8,146.49600000000058,11.433333333333335,6.8,115.9,88.36666666666666,35.1,38.03333333333333
46050,30,249,3830.8,153.22300000000058,11.433333333333335,6.8,115.9,88.36666666666666,35.1,38.03333333333333
46100,30,249,3880.8,152.00833333333398,11.433333333333335,6.8,115.9,88.36666666666666,35.1,38.03333333333333
46150,30,249,3930.8,147.57700000000068,11.433333333333335,6.8,115.9,88.36666666666666,35.1,38.03333333333333
46200,30,249,3980.8,142.44300000000075,11.433333333333335,6.8,115.9,88.36666666666666,35.1,38.03333333333333
46250,29,250,4091.793103448276,146.89862068965567,11.448275862068966,6.862068965517241,115.13793103448276,89.0,35.206896551724135,38.137931034482754
46300,28,251,4278.5,152.2925000000004,11.464285714285715,6.821428571428571,116.10714285714286,89.17857142857143,35.285714285714285,38.214285714285715
46350,28,251,4328.5,153.12821428571468,11.464285714285715,6.821428571428571,116.10714285714286,89.17857142857143,35.285714285714285,38.214285714285715
46400,28,251,4378.5,146.38607142857182,11.464285714285715,6.821428571428571,116.10714285714286,89.17857142857143,35.285714285714285,38.214285714285715
46450,28,251,4428.5,144.4935714285718,11.464285714285715,6.821428571428571,116.10714285714286,89.17857142857143,35.285714285714285,38.214285714285715
46500,27,252,4625.37037037037,149.19185185185228,11.481481481481481,6.888888888888888,116.4074074074074,89.03703703703705,35.407407407407405,38.2962962962963
46550,27,252,4675.37037037037,154.95962962962875,11.481481481481481,6.888888888888888,116.4074074074074,89.03703703703705,35.407407407407405,38.2962962962963
46600,27,252,4725.37037037037,148.20592592592502,11.481481481481481,6.888888888888888,116.4074074074074,89.03703703703705,35.407407407407405,38.2962962962963
46650,27,252,4775.37037037037,148.61851851851722,11.481481481481481,6.888888888888888,116.4074074074074,89.03703703703705,35.407407407407405,38.2962962962963
46700,26,253,4944.961538461538,154.8576923076913,11.5,6.9230769230769225,116.6153846153846,89.23076923076924,35.03846153846154,38.384615384615394
46750,26,253,4994.961538461538,152.5884615384606,11.5,6.9230769230769225,116.6153846153846,89.23076923076924,35.03846153846154,38.384615384615394
46800,26,253,5044.961538461538,151.98307692307586,11.5,6.9230769230769225,116.6153846153846,89.23076923076924,35.03846153846154,38.384615384615394
46850,25,254,5064.2,153.8495999999999,11.52,6.88,117.92,89.44,35.12,38.48
46900,25,254,5114.2,151.31759999999986,11.52,6.88,117.92,89.44,35.12,38.48
46950,25,254,5164.2,148.29320000000052,11.52,6.88,117.92,89.44,35.12,38.48
47000,31,255,4078.870967741936,142.38129032258126,11.612903225806454,6.935483870967742,119.09677419354837,89.45161290322581,36.032258064516135,38.70967741935485
47050,31,255,4128.870967741936,142.71322580645224,11.612903225806454,6.935483870967742,119.09677419354837,89.45161290322581,36.032258064516135,38.70967741935485
47100,31,255,4178.870967741936,137.40322580645244,11.612903225806454,6.935483870967742,119.09677419354837,89.45161290322581,36.032258064516135,38.70967741935485
47150,30,256,4330.966666666666,137.35300000000083,11.6,6.966666666666668,119.36666666666666,89.63333333333334,35.73333333333333,38.766666666666666
47200,29,257,4386.793103448275,135.19379310344934,11.620689655172415,7.0344827586206895,120.24137931034485,89.51724137931033,35.862068965517246,38.93103448275862
47250,28,258,4478.642857142857,141.48785714285842,11.642857142857142,7.071428571428571,120.57142857142857,89.7142857142857,35.535714285714285,39.035714285714285
47300,28,258,4528.642857142857,140.7310714285728,11.642857142857142,7.071428571428571,120.57142857142857,89.7142857142857,35.535714285714285,39.035714285714285
47350,28,258,4578.642857142857,136.86892857143002,11.642857142857142,7.071428571428571,120.57142857142857,89.7142857142857,35.535714285714285,39.035714285714285
47400,28,258,4628.642857142857,132.20392857143,11.642857142857142,7.071428571428571,120.57142857142857,89.7142857142857,35.535714285714285,39.035714285714285
47450,28,258,4678.642857142857,134.37535714285852,11.642857142857142,7.071428571428571,120.57142857142857,89.7142857142857,35.535714285714285,39.035714285714285
47500,27,259,4551.37037037037,141.79296296296408,11.666666666666664,7.037037037037037,120.88888888888887,89.96296296296295,35.629629629629626,39.074074074074076
47550,26,260,4564.269230769231,153.61692307692408,11.692307692307693,7.0,121.23076923076924,90.23076923076924,35.730769230769226,39.115384615384606
47600,25,261,4774.32,154.2088000000013,11.64,7.04,120.52,90.48,36.2,39.08
47650,25,261,4824.32,158.2260000000012,11.64,7.04,120.52,90.48,36.2,39.08
47700,24,262,5047.666666666667,159.5541666666677,11.666666666666664,7.083333333333332,120.25,88.08333333333331,36.375,38.833333333333336
47750,24,262,5097.666666666667,156.7766666666677,11.666666666666664,7.083333333333332,120.25,88.08333333333331,36.375,38.833333333333336
47800,24,262,5147.666666666667,154.59625000000102,11.666666666666664,7.083333333333332,120.25,88.08333333333331,36.375,38.833333333333336
