Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss,Gen,Ages,Gens
23550,23,173,1996.5652173913047,157.59391304347844,14.043478260869565,6.608695652173912,201.95652173913044,88.2608695652174,32.26086956521739,79.41304347826087,9.782608695652174,"[8557, 6063, 6060, 5064, 4058, 3059, 2561, 2062, 2058, 1565, 1559, 1066, 563, 560, 559, 67, 67, 65, 64, 63, 62, 60, 59]","[5, 11, 8, 12, 6, 7, 9, 10, 6, 13, 7, 14, 11, 8, 7, 15, 15, 13, 12, 11, 10, 8, 7]"
23600,22,174,1952.8636363636365,150.33681818181827,14.045454545454545,6.636363636363638,201.54545454545453,88.31818181818181,32.5,79.61363636363636,9.954545454545457,"[8607, 6113, 6110, 5114, 3109, 2611, 2112, 2108, 1615, 1609, 1116, 613, 610, 609, 117, 117, 115, 114, 113, 112, 110, 109]","[5, 11, 8, 12, 7, 9, 10, 6, 13, 7, 14, 11, 8, 7, 15, 15, 13, 12, 11, 10, 8, 7]"
23650,21,175,1686.0,148.77095238095242,14.047619047619047,6.666666666666668,201.09523809523807,88.38095238095238,32.76190476190476,79.83333333333333,10.19047619047619,"[6163, 6160, 5164, 3159, 2661, 2162, 2158, 1665, 1659, 1166, 663, 660, 659, 167, 167, 165, 164, 163, 162, 160, 159]","[11, 8, 12, 7, 9, 10, 6, 13, 7, 14, 11, 8, 7, 15, 15, 13, 12, 11, 10, 8, 7]"
23700,20,176,1812.15,150.58400000000003,14.05,6.65,201.2,88.25,33.2,79.975,10.15,"[6213, 6210, 5214, 3209, 2711, 2212, 2208, 1715, 1709, 1216, 713, 710, 709, 217, 217, 215, 214, 212, 210, 209]","[11, 8, 12, 7, 9, 10, 6, 13, 7, 14, 11, 8, 7, 15, 15, 13, 12, 10, 8, 7]"
23750,19,177,1946.1052631578948,149.50789473684222,14.052631578947368,6.684210526315789,199.73684210526315,89.0,32.68421052631579,79.8157894736842,9.894736842105264,"[6263, 6260, 5264, 3259, 2761, 2262, 2258, 1765, 1759, 1266, 763, 760, 759, 267, 265, 264, 262, 260, 259]","[11, 8, 12, 7, 9, 10, 6, 13, 7, 14, 11, 8, 7, 15, 13, 12, 10, 8, 7]"
23800,17,179,2076.9411764705883,162.4805882352942,14.058823529411766,6.764705882352941,199.2352941176471,88.64705882352942,33.35294117647059,80.38235294117645,10.235294117647056,"[6313, 6310, 5314, 3309, 2811, 2312, 1815, 1809, 1316, 813, 810, 809, 317, 315, 314, 312, 309]","[11, 8, 12, 7, 9, 10, 13, 7, 14, 11, 8, 7, 15, 13, 12, 10, 7]"
23850,16,180,2237.4375,177.02124999999995,14.0625,6.8125,198.5,88.9375,33.75,80.71875,10.4375,"[6363, 6360, 5364, 3359, 2861, 2362, 1865, 1859, 1366, 863, 860, 859, 367, 365, 364, 362]","[11, 8, 12, 7, 9, 10, 13, 7, 14, 11, 8, 7, 15, 13, 12, 10]"
23900,15,181,2012.4,188.01999999999938,14.066666666666665,6.8,198.4,89.93333333333334,33.06666666666667,80.43333333333334,10.4,"[6410, 5414, 3409, 2911, 2412, 1915, 1909, 1416, 913, 910, 909, 417, 415, 414, 412]","[8, 12, 7, 9, 10, 13, 7, 14, 11, 8, 7, 15, 13, 12, 10]"
23950,15,181,2062.4,188.62266666666613,14.066666666666665,6.8,198.4,89.93333333333334,33.06666666666667,80.43333333333334,10.4,"[6460, 5464, 3459, 2961, 2462, 1965, 1959, 1466, 963, 960, 959, 467, 465, 464, 462]","[8, 12, 7, 9, 10, 13, 7, 14, 11, 8, 7, 15, 13, 12, 10]"
24000,20,181,1587.8,179.19524999999962,14.1,6.8,197.0,88.35,34.45,80.9,10.8,"[6510, 5514, 3509, 3011, 2512, 2015, 2009, 1516, 1013, 1010, 1009, 517, 515, 514, 512, 18, 17, 15, 10, 10]","[8, 12, 7, 9, 10, 13, 7, 14, 11, 8, 7, 15, 13, 12, 10, 16, 15, 13, 8, 8]"
24050,20,181,1637.8,183.3362499999995,14.1,6.8,197.0,88.35,34.45,80.9,10.8,"[6560, 5564, 3559, 3061, 2562, 2065, 2059, 1566, 1063, 1060, 1059, 567, 565, 564, 562, 68, 67, 65, 60, 60]","[8, 12, 7, 9, 10, 13, 7, 14, 11, 8, 7, 15, 13, 12, 10, 16, 15, 13, 8, 8]"
24100,20,181,1687.8,173.82724999999962,14.1,6.8,197.0,88.35,34.45,80.9,10.8,"[6610, 5614, 3609, 3111, 2612, 2115, 2109, 1616, 1113, 1110, 1109, 617, 615, 614, 612, 118, 117, 115, 110, 110]","[8, 12, 7, 9, 10, 13, 7, 14, 11, 8, 7, 15, 13, 12, 10, 16, 15, 13, 8, 8]"
24150,19,182,1768.2105263157896,177.38184210526256,14.105263157894735,6.842105263157895,196.21052631578945,88.15789473684212,34.8421052631579,81.15789473684211,10.947368421052632,"[6660, 5664, 3659, 3161, 2662, 2165, 2159, 1666, 1163, 1159, 667, 665, 664, 662, 168, 167, 165, 160, 160]","[8, 12, 7, 9, 10, 13, 7, 14, 11, 7, 15, 13, 12, 10, 16, 15, 13, 8, 8]"
24200,19,182,1818.2105263157891,163.56552631578887,14.105263157894735,6.842105263157895,196.21052631578945,88.15789473684212,34.8421052631579,81.15789473684211,10.947368421052632,"[6710, 5714, 3709, 3211, 2712, 2215, 2209, 1716, 1213, 1209, 717, 715, 714, 712, 218, 217, 215, 210, 210]","[8, 12, 7, 9, 10, 13, 7, 14, 11, 7, 15, 13, 12, 10, 16, 15, 13, 8, 8]"
24250,18,183,1763.166666666667,169.7863888888887,14.111111111111109,6.888888888888888,196.16666666666663,88.22222222222223,35.27777777777778,81.55555555555556,11.166666666666664,"[6760, 5764, 3261, 2762, 2265, 2259, 1766, 1263, 1259, 767, 765, 764, 762, 268, 267, 265, 260, 260]","[8, 12, 9, 10, 13, 7, 14, 11, 7, 15, 13, 12, 10, 16, 15, 13, 8, 8]"
24300,18,183,1813.166666666667,165.7586111111108,14.111111111111109,6.888888888888888,196.16666666666663,88.22222222222223,35.27777777777778,81.55555555555556,11.166666666666664,"[6810, 5814, 3311, 2812, 2315, 2309, 1816, 1313, 1309, 817, 815, 814, 812, 318, 317, 315, 310, 310]","[8, 12, 9, 10, 13, 7, 14, 11, 7, 15, 13, 12, 10, 16, 15, 13, 8, 8]"
24350,18,183,1863.166666666667,165.19972222222196,14.111111111111109,6.888888888888888,196.16666666666663,88.22222222222223,35.27777777777778,81.55555555555556,11.166666666666664,"[6860, 5864, 3361, 2862, 2365, 2359, 1866, 1363, 1359, 867, 865, 864, 862, 368, 367, 365, 360, 360]","[8, 12, 9, 10, 13, 7, 14, 11, 7, 15, 13, 12, 10, 16, 15, 13, 8, 8]"
24400,17,184,1884.0,155.83617647058787,14.117647058823529,6.941176470588236,195.2352941176471,88.0,35.76470588235294,81.88235294117645,11.411764705882351,"[6910, 5914, 3411, 2912, 2415, 1916, 1413, 1409, 917, 915, 914, 912, 418, 417, 415, 410, 410]","[8, 12, 9, 10, 13, 14, 11, 7, 15, 13, 12, 10, 16, 15, 13, 8, 8]"
24450,16,185,2025.625,176.11593749999952,14.125,6.9375,195.875,87.8125,34.9375,81.5,11.125,"[6960, 5964, 3461, 2962, 2465, 1966, 1463, 1459, 967, 965, 964, 962, 467, 465, 460, 460]","[8, 12, 9, 10, 13, 14, 11, 7, 15, 13, 12, 10, 15, 13, 8, 8]"
24500,25,185,1333.56,158.95459999999966,14.2,6.96,195.08,86.8,35.68,81.9,11.56,"[7010, 6014, 3511, 3012, 2515, 2016, 1513, 1509, 1017, 1015, 1014, 1012, 517, 515, 510, 510, 18, 17, 16, 16, 16, 13, 12, 11, 10]","[8, 12, 9, 10, 13, 14, 11, 7, 15, 13, 12, 10, 15, 13, 8, 8, 16, 15, 14, 14, 14, 11, 10, 9, 8]"
24550,24,186,1396.833333333333,170.65812499999961,14.125,6.958333333333332,195.5,87.33333333333331,35.333333333333336,81.6875,11.5,"[7060, 6064, 3561, 3062, 2565, 2066, 1563, 1559, 1067, 1064, 1062, 567, 565, 560, 560, 68, 67, 66, 66, 66, 63, 62, 61, 60]","[8, 12, 9, 10, 13, 14, 11, 7, 15, 12, 10, 15, 13, 8, 8, 16, 15, 14, 14, 14, 11, 10, 9, 8]"
24600,24,186,1446.833333333333,156.40145833333298,14.125,6.958333333333332,195.5,87.33333333333331,35.333333333333336,81.6875,11.5,"[7110, 6114, 3611, 3112, 2615, 2116, 1613, 1609, 1117, 1114, 1112, 617, 615, 610, 610, 118, 117, 116, 116, 116, 113, 112, 111, 110]","[8, 12, 9, 10, 13, 14, 11, 7, 15, 12, 10, 15, 13, 8, 8, 16, 15, 14, 14, 14, 11, 10, 9, 8]"
24650,24,186,1496.833333333333,139.02520833333298,14.125,6.958333333333332,195.5,87.33333333333331,35.333333333333336,81.6875,11.5,"[7160, 6164, 3661, 3162, 2665, 2166, 1663, 1659, 1167, 1164, 1162, 667, 665, 660, 660, 168, 167, 166, 166, 166, 163, 162, 161, 160]","[8, 12, 9, 10, 13, 14, 11, 7, 15, 12, 10, 15, 13, 8, 8, 16, 15, 14, 14, 14, 11, 10, 9, 8]"
24700,23,187,1496.0434782608695,130.91108695652213,14.130434782608695,6.956521739130435,195.95652173913044,87.17391304347827,34.95652173913044,81.5,11.434782608695652,"[7210, 6214, 3711, 3212, 2216, 1713, 1709, 1217, 1214, 1212, 717, 715, 710, 710, 218, 217, 216, 216, 216, 213, 212, 211, 210]","[8, 12, 9, 10, 14, 11, 7, 15, 12, 10, 15, 13, 8, 8, 16, 15, 14, 14, 14, 11, 10, 9, 8]"
24750,22,188,1604.1818181818182,129.91431818181854,14.136363636363635,6.954545454545454,196.45454545454547,87.0,34.40909090909091,81.25,11.272727272727273,"[7260, 6264, 3761, 3262, 2266, 1763, 1759, 1267, 1264, 1262, 767, 765, 760, 760, 268, 266, 266, 266, 263, 262, 261, 260]","[8, 12, 9, 10, 14, 11, 7, 15, 12, 10, 15, 13, 8, 8, 16, 14, 14, 14, 11, 10, 9, 8]"
24800,22,188,1654.1818181818182,114.64431818181852,14.136363636363635,6.954545454545454,196.45454545454547,87.0,34.40909090909091,81.25,11.272727272727273,"[7310, 6314, 3811, 3312, 2316, 1813, 1809, 1317, 1314, 1312, 817, 815, 810, 810, 318, 316, 316, 316, 313, 312, 311, 310]","[8, 12, 9, 10, 14, 11, 7, 15, 12, 10, 15, 13, 8, 8, 16, 14, 14, 14, 11, 10, 9, 8]"
24850,19,191,1810.421052631579,122.47315789473714,14.157894736842106,7.0,198.21052631578945,88.15789473684212,33.78947368421053,81.34210526315789,11.052631578947368,"[7360, 6364, 3861, 3362, 1863, 1859, 1367, 1364, 1362, 867, 865, 860, 860, 368, 366, 366, 363, 361, 360]","[8, 12, 9, 10, 11, 7, 15, 12, 10, 15, 13, 8, 8, 16, 14, 14, 11, 9, 8]"
24900,17,193,1942.8235294117649,143.17764705882362,14.117647058823529,7.0588235294117645,196.64705882352942,87.41176470588233,34.588235294117645,81.70588235294117,11.411764705882351,"[7410, 6414, 3911, 3412, 1913, 1417, 1414, 1412, 917, 915, 910, 910, 418, 416, 416, 413, 410]","[8, 12, 9, 10, 11, 15, 12, 10, 15, 13, 8, 8, 16, 14, 14, 11, 8]"
24950,17,193,1992.8235294117649,141.97999999999996,14.117647058823529,7.0588235294117645,196.64705882352942,87.41176470588233,34.588235294117645,81.70588235294117,11.411764705882351,"[7460, 6464, 3961, 3462, 1963, 1467, 1464, 1462, 967, 965, 960, 960, 468, 466, 466, 463, 460]","[8, 12, 9, 10, 11, 15, 12, 10, 15, 13, 8, 8, 16, 14, 14, 11, 8]"
25000,20,195,1038.7,140.72350000000014,14.0,7.05,196.4,88.25,34.65,81.55,11.7,"[4011, 3512, 2013, 1517, 1514, 1512, 1017, 1015, 1010, 1010, 518, 516, 516, 513, 510, 19, 16, 13, 11, 11]","[9, 10, 11, 15, 12, 10, 15, 13, 8, 8, 16, 14, 14, 11, 8, 17, 14, 11, 9, 9]"
25050,19,196,1089.9473684210527,167.26052631578878,14.0,7.052631578947367,197.0,89.89473684210527,34.1578947368421,81.52631578947368,11.63157894736842,"[4061, 3562, 2063, 1567, 1564, 1562, 1067, 1060, 1060, 568, 566, 566, 563, 560, 69, 66, 63, 61, 61]","[9, 10, 11, 15, 12, 10, 15, 8, 8, 16, 14, 14, 11, 8, 17, 14, 11, 9, 9]"
25100,19,196,1139.9473684210527,154.92368421052547,14.0,7.052631578947367,197.0,89.89473684210527,34.1578947368421,81.52631578947368,11.63157894736842,"[4111, 3612, 2113, 1617, 1614, 1612, 1117, 1110, 1110, 618, 616, 616, 613, 610, 119, 116, 113, 111, 111]","[9, 10, 11, 15, 12, 10, 15, 8, 8, 16, 14, 14, 11, 8, 17, 14, 11, 9, 9]"
25150,19,196,1189.9473684210527,148.83736842105176,14.0,7.052631578947367,197.0,89.89473684210527,34.1578947368421,81.52631578947368,11.63157894736842,"[4161, 3662, 2163, 1667, 1664, 1662, 1167, 1160, 1160, 668, 666, 666, 663, 660, 169, 166, 163, 161, 161]","[9, 10, 11, 15, 12, 10, 15, 8, 8, 16, 14, 14, 11, 8, 17, 14, 11, 9, 9]"
25200,18,197,1102.611111111111,147.81666666666604,14.0,7.0555555555555545,196.72222222222226,89.83333333333331,34.72222222222222,81.77777777777777,11.722222222222221,"[4211, 2213, 1717, 1714, 1712, 1217, 1210, 1210, 718, 716, 716, 713, 710, 219, 216, 213, 211, 211]","[9, 11, 15, 12, 10, 15, 8, 8, 16, 14, 14, 11, 8, 17, 14, 11, 9, 9]"
25250,18,197,1152.611111111111,141.04388888888843,14.0,7.0555555555555545,196.72222222222226,89.83333333333331,34.72222222222222,81.77777777777777,11.722222222222221,"[4261, 2263, 1767, 1764, 1762, 1267, 1260, 1260, 768, 766, 766, 763, 760, 269, 266, 263, 261, 261]","[9, 11, 15, 12, 10, 15, 8, 8, 16, 14, 14, 11, 8, 17, 14, 11, 9, 9]"
25300,15,200,1313.5333333333333,173.31033333333323,14.0,7.066666666666666,196.0,92.0,33.333333333333336,81.33333333333333,11.533333333333333,"[4311, 2313, 1817, 1814, 1812, 1317, 1310, 1310, 816, 816, 813, 319, 313, 311, 311]","[9, 11, 15, 12, 10, 15, 8, 8, 14, 14, 11, 17, 11, 9, 9]"
25350,13,202,1325.3076923076926,197.92307692307816,13.923076923076925,7.153846153846153,194.46153846153842,92.23076923076924,33.0,81.26923076923076,11.769230769230768,"[4361, 2363, 1867, 1862, 1367, 1360, 866, 866, 863, 369, 363, 361, 361]","[9, 11, 15, 10, 15, 8, 14, 14, 11, 17, 11, 9, 9]"
25400,13,202,1375.3076923076926,197.48461538461663,13.923076923076925,7.153846153846153,194.46153846153842,92.23076923076924,33.0,81.26923076923076,11.769230769230768,"[4411, 2413, 1917, 1912, 1417, 1410, 916, 916, 913, 419, 413, 411, 411]","[9, 11, 15, 10, 15, 8, 14, 14, 11, 17, 11, 9, 9]"
25450,13,202,1425.3076923076926,198.0411538461549,13.923076923076925,7.153846153846153,194.46153846153842,92.23076923076924,33.0,81.26923076923076,11.769230769230768,"[4461, 2463, 1967, 1962, 1467, 1460, 966, 966, 963, 469, 463, 461, 461]","[9, 11, 15, 10, 15, 8, 14, 14, 11, 17, 11, 9, 9]"
25500,21,202,919.190476190476,172.40238095238163,14.047619047619047,7.142857142857142,193.33333333333331,91.0,34.52380952380953,81.97619047619048,12.428571428571427,"[4511, 2513, 2017, 2012, 1517, 1510, 1016, 1016, 1013, 519, 513, 511, 511, 20, 18, 17, 17, 14, 14, 12, 12]","[9, 11, 15, 10, 15, 8, 14, 14, 11, 17, 11, 9, 9, 18, 16, 15, 15, 12, 12, 10, 10]"
25550,21,202,969.190476190476,181.9047619047623,14.047619047619047,7.142857142857142,193.33333333333331,91.0,34.52380952380953,81.97619047619048,12.428571428571427,"[4561, 2563, 2067, 2062, 1567, 1560, 1066, 1066, 1063, 569, 563, 561, 561, 70, 68, 67, 67, 64, 64, 62, 62]","[9, 11, 15, 10, 15, 8, 14, 14, 11, 17, 11, 9, 9, 18, 16, 15, 15, 12, 12, 10, 10]"
25600,20,203,1014.35,173.30850000000078,13.95,7.15,194.4,91.85,34.05,81.775,12.35,"[4611, 2613, 2117, 2112, 1617, 1610, 1116, 1113, 619, 613, 611, 611, 120, 118, 117, 117, 114, 114, 112, 112]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 9, 18, 16, 15, 15, 12, 12, 10, 10]"
25650,20,203,1064.35,157.45350000000087,13.95,7.15,194.4,91.85,34.05,81.775,12.35,"[4661, 2663, 2167, 2162, 1667, 1660, 1166, 1163, 669, 663, 661, 661, 170, 168, 167, 167, 164, 164, 162, 162]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 9, 18, 16, 15, 15, 12, 12, 10, 10]"
25700,20,203,1114.35,138.03600000000083,13.95,7.15,194.4,91.85,34.05,81.775,12.35,"[4711, 2713, 2217, 2212, 1717, 1710, 1216, 1213, 719, 713, 711, 711, 220, 218, 217, 217, 214, 214, 212, 212]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 9, 18, 16, 15, 15, 12, 12, 10, 10]"
25750,19,204,1211.842105263158,140.9926315789484,13.947368421052632,7.157894736842105,194.0,91.89473684210527,34.57894736842105,82.02631578947368,12.473684210526313,"[4761, 2763, 2267, 2262, 1767, 1760, 1266, 1263, 769, 763, 761, 761, 270, 268, 267, 267, 264, 264, 262]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 9, 18, 16, 15, 15, 12, 12, 10]"
25800,18,205,1314.5,153.00666666666766,13.944444444444445,7.166666666666668,193.55555555555557,90.77777777777777,35.166666666666664,82.19444444444444,12.5,"[4811, 2813, 2317, 2312, 1817, 1810, 1316, 1313, 819, 813, 811, 811, 320, 318, 317, 317, 314, 312]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 9, 18, 16, 15, 15, 12, 10]"
25850,17,206,1423.1764705882354,153.65882352941298,13.823529411764708,7.1764705882352935,194.82352941176467,91.76470588235294,34.588235294117645,81.97058823529412,12.352941176470587,"[4861, 2863, 2367, 2362, 1867, 1860, 1366, 1363, 869, 863, 861, 861, 370, 368, 367, 364, 362]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 9, 18, 16, 15, 12, 10]"
25900,16,207,1539.5,170.8621875000013,13.75,7.25,193.75,90.875,34.75,82.0,12.5,"[4911, 2913, 2417, 2412, 1917, 1910, 1416, 1413, 919, 913, 911, 911, 420, 418, 417, 414]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 9, 18, 16, 15, 12]"
25950,15,208,1631.4,171.09766666666832,13.666666666666664,7.333333333333332,192.53333333333333,89.86666666666666,35.266666666666666,82.23333333333333,12.733333333333333,"[4961, 2963, 2467, 2462, 1967, 1960, 1466, 1463, 969, 963, 961, 470, 468, 467, 464]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 18, 16, 15, 12]"
26000,18,208,1404.2777777777776,172.65527777777817,13.666666666666664,7.4444444444444455,191.27777777777774,90.16666666666669,37.555555555555564,83.6111111111111,13.388888888888891,"[5011, 3013, 2517, 2512, 2017, 2010, 1516, 1513, 1019, 1013, 1011, 520, 518, 517, 514, 21, 18, 17]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 18, 16, 15, 12, 19, 16, 15]"
26050,18,208,1454.2777777777776,178.89972222222252,13.666666666666664,7.4444444444444455,191.27777777777774,90.16666666666669,37.555555555555564,83.6111111111111,13.388888888888891,"[5061, 3063, 2567, 2562, 2067, 2060, 1566, 1563, 1069, 1063, 1061, 570, 568, 567, 564, 71, 68, 67]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 18, 16, 15, 12, 19, 16, 15]"
26100,18,208,1504.2777777777776,168.27750000000032,13.666666666666664,7.4444444444444455,191.27777777777774,90.16666666666669,37.555555555555564,83.6111111111111,13.388888888888891,"[5111, 3113, 2617, 2612, 2117, 2110, 1616, 1613, 1119, 1113, 1111, 620, 618, 617, 614, 121, 118, 117]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 18, 16, 15, 12, 19, 16, 15]"
26150,17,209,1606.4117647058827,163.35470588235313,13.647058823529413,7.470588235294117,191.64705882352942,90.11764705882355,36.882352941176464,83.3529411764706,13.235294117647056,"[5161, 3163, 2667, 2662, 2167, 2160, 1666, 1663, 1169, 1163, 1161, 670, 667, 664, 171, 168, 167]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 18, 15, 12, 19, 16, 15]"
26200,17,209,1656.4117647058827,163.22705882352966,13.647058823529413,7.470588235294117,191.64705882352942,90.11764705882355,36.882352941176464,83.3529411764706,13.235294117647056,"[5211, 3213, 2717, 2712, 2217, 2210, 1716, 1713, 1219, 1213, 1211, 720, 717, 714, 221, 218, 217]","[9, 11, 15, 10, 15, 8, 14, 11, 17, 11, 9, 18, 15, 12, 19, 16, 15]"
26250,16,210,1702.875,171.1818750000003,13.625,7.5,191.0,90.6875,37.6875,83.8125,13.375,"[5261, 3263, 2767, 2762, 2267, 2260, 1766, 1269, 1263, 1261, 770, 767, 764, 271, 268, 267]","[9, 11, 15, 10, 15, 8, 14, 17, 11, 9, 18, 15, 12, 19, 16, 15]"
26300,15,211,1781.8,176.85933333333404,13.666666666666664,7.466666666666668,191.4,90.66666666666669,36.6,83.23333333333333,13.133333333333333,"[5311, 3313, 2817, 2812, 2317, 2310, 1816, 1313, 1311, 820, 817, 814, 321, 318, 317]","[9, 11, 15, 10, 15, 8, 14, 11, 9, 18, 15, 12, 19, 16, 15]"
26350,15,211,1831.8,174.4826666666671,13.666666666666664,7.466666666666668,191.4,90.66666666666669,36.6,83.23333333333333,13.133333333333333,"[5361, 3363, 2867, 2862, 2367, 2360, 1866, 1363, 1361, 870, 867, 864, 371, 368, 367]","[9, 11, 15, 10, 15, 8, 14, 11, 9, 18, 15, 12, 19, 16, 15]"
26400,14,212,1986.142857142857,184.7064285714291,13.714285714285715,7.428571428571429,191.85714285714286,91.21428571428572,35.357142857142854,82.64285714285714,12.714285714285715,"[5411, 3413, 2917, 2912, 2417, 2410, 1916, 1413, 1411, 920, 917, 914, 418, 417]","[9, 11, 15, 10, 15, 8, 14, 11, 9, 18, 15, 12, 16, 15]"
26450,14,212,2036.142857142857,179.60000000000068,13.714285714285715,7.428571428571429,191.85714285714286,91.21428571428572,35.357142857142854,82.64285714285714,12.714285714285715,"[5461, 3463, 2967, 2962, 2467, 2460, 1966, 1463, 1461, 970, 967, 964, 468, 467]","[9, 11, 15, 10, 15, 8, 14, 11, 9, 18, 15, 12, 16, 15]"
26500,17,212,1720.8823529411764,166.06000000000049,13.764705882352944,7.411764705882352,191.35294117647058,91.70588235294115,36.0,82.94117647058823,13.0,"[5511, 3513, 3017, 3012, 2517, 2510, 2016, 1513, 1511, 1020, 1017, 1014, 518, 517, 19, 18, 12]","[9, 11, 15, 10, 15, 8, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 10]"
26550,16,213,1721.5625,190.5643750000004,13.75,7.5,191.0,92.0,36.75,83.5625,13.3125,"[5561, 3563, 3067, 3062, 2567, 2066, 1563, 1561, 1070, 1067, 1064, 568, 567, 69, 68, 62]","[9, 11, 15, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 10]"
26600,16,213,1771.5625,185.14312500000014,13.75,7.5,191.0,92.0,36.75,83.5625,13.3125,"[5611, 3613, 3117, 3112, 2617, 2116, 1613, 1611, 1120, 1117, 1114, 618, 617, 119, 118, 112]","[9, 11, 15, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 10]"
26650,16,213,1821.5625,170.59437500000038,13.75,7.5,191.0,92.0,36.75,83.5625,13.3125,"[5661, 3663, 3167, 3162, 2667, 2166, 1663, 1661, 1170, 1167, 1164, 668, 667, 169, 168, 162]","[9, 11, 15, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 10]"
26700,15,214,1781.8666666666666,182.95000000000041,13.8,7.533333333333332,191.4,92.06666666666666,35.93333333333333,83.36666666666666,13.2,"[5711, 3713, 3212, 2717, 2216, 1713, 1711, 1220, 1217, 1214, 718, 717, 219, 218, 212]","[9, 11, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 10]"
26750,15,214,1831.8666666666666,180.484666666667,13.8,7.533333333333332,191.4,92.06666666666666,35.93333333333333,83.36666666666666,13.2,"[5761, 3763, 3262, 2767, 2266, 1763, 1761, 1270, 1267, 1264, 768, 767, 269, 268, 262]","[9, 11, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 10]"
26800,15,214,1881.8666666666666,176.98266666666714,13.8,7.533333333333332,191.4,92.06666666666666,35.93333333333333,83.36666666666666,13.2,"[5811, 3813, 3312, 2817, 2316, 1813, 1811, 1320, 1317, 1314, 818, 817, 319, 318, 312]","[9, 11, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 10]"
26850,15,214,1931.8666666666666,176.3313333333339,13.8,7.533333333333332,191.4,92.06666666666666,35.93333333333333,83.36666666666666,13.2,"[5861, 3863, 3362, 2867, 2366, 1863, 1861, 1370, 1367, 1364, 868, 867, 369, 368, 362]","[9, 11, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 10]"
26900,14,215,2094.0,188.52071428571483,13.785714285714285,7.642857142857142,191.0,91.57142857142857,36.785714285714285,84.03571428571429,13.428571428571427,"[5911, 3913, 3412, 2917, 2416, 1913, 1911, 1420, 1417, 1414, 918, 917, 419, 418]","[9, 11, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16]"
26950,14,215,2144.0,188.26571428571486,13.785714285714285,7.642857142857142,191.0,91.57142857142857,36.785714285714285,84.03571428571429,13.428571428571427,"[5961, 3963, 3462, 2967, 2466, 1963, 1961, 1470, 1467, 1464, 968, 967, 469, 468]","[9, 11, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16]"
27000,18,215,1710.5,169.7066666666673,13.611111111111109,7.722222222222222,189.66666666666663,91.61111111111113,38.66666666666666,84.80555555555556,14.055555555555555,"[6011, 4013, 3512, 3017, 2516, 2013, 2011, 1520, 1517, 1514, 1018, 1017, 519, 518, 20, 18, 18, 17]","[9, 11, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 18, 16, 16, 15]"
27050,18,215,1760.5,183.79500000000093,13.611111111111109,7.722222222222222,189.66666666666663,91.61111111111113,38.66666666666666,84.80555555555556,14.055555555555555,"[6061, 4063, 3562, 3067, 2566, 2063, 2061, 1570, 1567, 1564, 1068, 1067, 569, 568, 70, 68, 68, 67]","[9, 11, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 18, 16, 16, 15]"
27100,18,215,1810.5,175.60055555555667,13.611111111111109,7.722222222222222,189.66666666666663,91.61111111111113,38.66666666666666,84.80555555555556,14.055555555555555,"[6111, 4113, 3612, 3117, 2616, 2113, 2111, 1620, 1617, 1614, 1118, 1117, 619, 618, 120, 118, 118, 117]","[9, 11, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 18, 16, 16, 15]"
27150,18,215,1860.5,165.08388888889004,13.611111111111109,7.722222222222222,189.66666666666663,91.61111111111113,38.66666666666666,84.80555555555556,14.055555555555555,"[6161, 4163, 3662, 3167, 2666, 2163, 2161, 1670, 1667, 1664, 1168, 1167, 669, 668, 170, 168, 168, 167]","[9, 11, 10, 15, 14, 11, 9, 18, 15, 12, 16, 15, 17, 16, 18, 16, 16, 15]"
